20260317 140400;6796.25;6796.75;6793.75;6794.5;4808
20260317 140500;6794.75;6798.25;6794.5;6796;4570
20260317 140600;6796.25;6799.5;6795.25;6799.25;3213
20260317 140700;6799.25;6799.5;6796.5;6798.5;2613
20260317 140800;6798.75;6799.25;6796.5;6796.75;1646
20260317 140900;6796.75;6800;6795.5;6797.25;2837
20260317 141000;6797.25;6799;6796.5;6797;1615
20260317 141100;6797;6797.75;6793.25;6793.25;3725
20260317 141200;6793.5;6794.25;6789.25;6789.5;5179
20260317 141300;6789.75;6791;6788;6788.5;3950
20260317 141400;6788.5;6792;6788.25;6789.75;3071
20260317 141500;6789.75;6791.25;6786.75;6786.75;3465
20260317 141600;6786.75;6788.25;6784;6786.25;6295
20260317 141700;6786;6787;6784.5;6786.5;2546
20260317 141800;6786.25;6787.75;6779.25;6780;6330
20260317 141900;6780.25;6787;6780;6786.5;4751
20260317 142000;6786.25;6790;6786;6790;6114
20260317 142100;6790;6793.25;6786.75;6792.25;7055
20260317 142200;6792.25;6792.25;6788.75;6792;3288
20260317 142300;6791.75;6792.25;6787.5;6788.75;2807
20260317 142400;6788.75;6791;6788;6790;2008
20260317 142500;6790;6791.25;6788.5;6788.75;1693
20260317 142600;6788.75;6789.75;6784.25;6785;5265
20260317 142700;6785;6789.75;6784.5;6787;2940
20260317 142800;6787;6788.75;6786.25;6786.75;1645
20260317 142900;6786.5;6792;6786;6790.75;3283
20260317 143000;6790.5;6790.75;6787;6789.75;2517
20260317 143100;6789.75;6792.5;6789.75;6790;2717
20260317 143200;6790.25;6790.5;6785.5;6788.5;4051
20260317 143300;6788.75;6792.75;6788;6792.75;2752
20260317 143400;6792.75;6795.5;6790;6795.25;4334
20260317 143500;6795.25;6795.25;6793;6794.25;3346
20260317 143600;6794.5;6796.75;6793.25;6796.25;3121
20260317 143700;6796;6796.25;6793;6793.75;2781
20260317 143800;6793.5;6795;6791.5;6793;2928
20260317 143900;6793;6793.5;6787;6788.75;4809
20260317 144000;6788.5;6791.25;6787.75;6789.25;2529
20260317 144100;6789;6790.5;6787.25;6788;2752
20260317 144200;6788;6790.5;6786.25;6789.75;2781
20260317 144300;6789.5;6793.75;6788.5;6793;2898
20260317 144400;6793.25;6797.5;6791.75;6797.25;4394
20260317 144500;6797.5;6798;6796;6797;3043
20260317 144600;6797;6798;6796;6796.75;2768
20260317 144700;6797;6797;6794.5;6796.5;2908
20260317 144800;6796.5;6798;6795;6796.75;2049
20260317 144900;6796.5;6798.5;6795.75;6798;1833
20260317 145000;6798;6798.75;6796.75;6797.25;1949
20260317 145100;6797.25;6797.75;6793.75;6794;2976
20260317 145200;6794;6798;6793.5;6796.25;2750
20260317 145300;6796.25;6796.5;6793.75;6795;1465
20260317 145400;6795.25;6797.5;6795;6796.5;1304
20260317 145500;6796.25;6797.25;6794.5;6795.5;1287
20260317 145600;6795.5;6797.5;6795.5;6797.5;1046
20260317 145700;6797.25;6797.5;6796.25;6797;933
20260317 145800;6797;6797;6795.25;6795.25;1418
20260317 145900;6795;6795.75;6793.25;6794.25;1825
20260317 150000;6794.25;6795;6792.75;6794.5;1984
20260317 150100;6794.25;6797;6793.75;6795;2862
20260317 150200;6795;6796.75;6793.5;6794;1510
20260317 150300;6794;6794.75;6792.75;6793.25;1624
20260317 150400;6793.5;6793.5;6790.25;6791;2976
20260317 150500;6791;6792.25;6788.25;6788.75;3332
20260317 150600;6788.75;6789.75;6787.25;6788.25;3002
20260317 150700;6788.25;6790.25;6786.75;6787.5;2559
20260317 150800;6787.5;6789.75;6785;6785;2740
20260317 150900;6785;6785.75;6782.5;6783.75;4542
20260317 151000;6784;6784.25;6781.75;6781.75;2898
20260317 151100;6782;6785;6780.25;6784.5;5324
20260317 151200;6784.5;6786.25;6781;6782;4378
20260317 151300;6782;6785.75;6781.75;6785.25;2390
20260317 151400;6785.25;6785.25;6781.25;6782.5;2058
20260317 151500;6782.5;6785;6782.5;6783;1442
20260317 151600;6783;6788;6782.75;6786.5;3019
20260317 151700;6786.5;6790.5;6786.5;6790.5;3254
20260317 151800;6790.5;6791;6787.75;6789.75;2715
20260317 151900;6789.75;6790.75;6783.5;6786.25;7840
20260317 152000;6786.25;6788.5;6786;6788.25;2225
20260317 152100;6788.25;6790.5;6786;6786.5;2883
20260317 152200;6786.5;6787.75;6780;6780.25;4372
20260317 152300;6780;6785;6780;6784.5;3571
20260317 152400;6784.5;6787;6783.75;6785;2975
20260317 152500;6785;6785.5;6782.75;6785;2585
20260317 152600;6785.25;6789;6784.75;6788;2578
20260317 152700;6788;6789.5;6786.25;6789;1829
20260317 152800;6789.25;6789.25;6783.5;6783.5;2576
20260317 152900;6783.75;6784.75;6782.25;6782.25;2076
20260317 153000;6782.25;6783;6780;6780;2350
20260317 153100;6780.25;6784.25;6780;6784;2703
